== ID ==,== Velocity (km/h) ==,== Current route ==,== Distance traveled (m) ==,== Destination ==,== Distance to destination (m) ==,== Type ==,== Battery level (%) ==,== Timestamp ==
ev1,43.52,E94,9749.25,-E78,632.05,evehicle,47.03,949.5
ev1,37.87,E94,9754.51,-E78,626.79,evehicle,47.06,950.0
ev1,31.5,E94,9758.89,-E78,622.41,evehicle,47.06,950.5
ev1,23.4,E94,9762.14,-E78,619.16,evehicle,47.09,951.0
ev1,16.56,E94,9764.44,-E78,616.86,evehicle,47.11,951.5
ev1,13.0,:J12_0,9766.24,-E78,615.06,evehicle,47.11,952.0
ev1,13.03,-E2,9768.05,-E78,613.25,evehicle,47.11,952.5
ev1,16.52,-E2,9770.35,-E78,610.95,evehicle,47.11,953.0
ev1,19.3,-E2,9773.03,-E78,608.27,evehicle,47.09,953.5
ev1,23.65,-E2,9776.31,-E78,604.99,evehicle,47.09,954.0
ev1,27.54,-E2,9780.14,-E78,601.16,evehicle,47.09,954.5
ev1,30.17,-E2,9784.33,-E78,596.97,evehicle,47.06,955.0
ev1,33.62,-E2,9789.0,-E78,592.3,evehicle,47.06,955.5
ev1,35.53,-E2,9793.94,-E78,587.36,evehicle,47.03,956.0
ev1,28.44,-E2,9797.89,-E78,583.41,evehicle,47.06,956.5
ev1,21.02,-E2,9800.81,-E78,580.49,evehicle,47.09,957.0
ev1,25.42,:J7_6,9804.33,-E78,576.97,evehicle,47.09,957.5
ev1,28.22,:J7_6,9808.26,-E78,573.04,evehicle,47.06,958.0
ev1,28.98,:J7_6,9812.28,-E78,569.02,evehicle,47.06,958.5
ev1,29.38,:J7_6,9816.36,-E78,564.94,evehicle,47.06,959.0
ev1,29.09,-euler,9820.4,-E78,560.9,evehicle,47.06,959.5
ev1,32.18,-euler,9824.87,-E78,556.43,evehicle,47.06,960.0
ev1,35.93,-euler,9829.86,-E78,551.44,evehicle,47.03,960.5
ev1,39.35,-euler,9835.32,-E78,545.98,evehicle,47.0,961.0
ev1,35.28,-euler,9840.22,-E78,541.08,evehicle,47.03,961.5
ev1,27.4,-euler,9844.03,-E78,537.27,evehicle,47.06,962.0
ev1,20.77,-euler,9846.91,-E78,534.39,evehicle,47.06,962.5
ev1,20.77,:J2_0,9849.8,-E78,531.5,evehicle,47.06,963.0
ev1,22.21,:J2_0,9852.89,-E78,528.41,evehicle,47.06,963.5
ev1,21.42,:J2_0,9855.86,-E78,525.44,evehicle,47.06,964.0
ev1,20.63,joulesB,9858.72,-E78,522.58,evehicle,47.06,964.5
ev1,23.83,joulesB,9862.03,-E78,519.27,evehicle,47.06,965.0
ev1,27.32,joulesB,9865.83,-E78,515.47,evehicle,47.06,965.5
ev1,30.85,joulesB,9870.12,-E78,511.18,evehicle,47.03,966.0
ev1,35.14,joulesB,9875.0,-E78,506.3,evehicle,47.0,966.5
ev1,37.69,joulesB,9880.23,-E78,501.07,evehicle,47.0,967.0
ev1,31.32,joulesB,9884.58,-E78,496.72,evehicle,47.03,967.5
ev1,23.22,:J5_3,9887.81,-E78,493.49,evehicle,47.06,968.0
ev1,27.9,:J5_3,9891.68,-E78,489.62,evehicle,47.03,968.5
ev1,30.89,:J5_11,9895.97,-E78,485.33,evehicle,47.03,969.0
ev1,32.15,:J5_11,9900.44,-E78,480.86,evehicle,47.0,969.5
ev1,33.34,:J5_11,9905.07,-E78,476.23,evehicle,47.0,970.0
ev1,32.18,:J5_11,9909.54,-E78,471.76,evehicle,47.0,970.5
ev1,33.44,pitagoras,9914.19,-E78,467.11,evehicle,47.0,971.0
ev1,38.09,pitagoras,9919.48,-E78,461.82,evehicle,46.97,971.5
ev1,41.0,pitagoras,9925.17,-E78,456.13,evehicle,46.97,972.0
ev1,39.96,pitagoras,9930.72,-E78,450.58,evehicle,46.97,972.5
ev1,31.86,pitagoras,9935.14,-E78,446.16,evehicle,47.0,973.0
ev1,23.76,pitagoras,9938.44,-E78,442.86,evehicle,47.03,973.5
ev1,28.44,:J0_3,9942.39,-E78,438.91,evehicle,47.0,974.0
ev1,29.59,:J0_14,9946.5,-E78,434.8,evehicle,47.0,974.5
ev1,27.58,:J0_14,9950.33,-E78,430.97,evehicle,47.0,975.0
ev1,29.38,:J0_14,9954.41,-E78,426.89,evehicle,47.0,975.5
ev1,28.62,E3,9958.39,-E78,422.91,evehicle,47.0,976.0
ev1,32.76,E3,9962.94,-E78,418.36,evehicle,47.0,976.5
ev1,36.29,E3,9967.98,-E78,413.32,evehicle,46.97,977.0
ev1,39.67,E3,9973.49,-E78,407.81,evehicle,46.94,977.5
ev1,42.34,E3,9979.37,-E78,401.93,evehicle,46.94,978.0
ev1,46.08,E3,9985.77,-E78,395.53,evehicle,46.91,978.5
ev1,46.44,:J13_5,9992.21,-E78,389.09,evehicle,46.91,979.0
ev1,47.02,:J13_5,9998.75,-E78,382.55,evehicle,46.91,979.5
ev1,47.27,E4,10005.31,-E78,375.99,evehicle,46.91,980.0
ev1,46.48,E4,10011.77,-E78,369.53,evehicle,46.91,980.5
ev1,45.4,E4,10018.07,-E78,363.23,evehicle,46.91,981.0
ev1,46.48,E4,10024.52,-E78,356.78,evehicle,46.91,981.5
ev1,47.34,E4,10031.1,-E78,350.2,evehicle,46.91,982.0
ev1,46.08,E4,10037.5,-E78,343.8,evehicle,46.91,982.5
ev1,45.54,:J14_5,10043.82,-E78,337.48,evehicle,46.91,983.0
ev1,45.68,:J14_5,10050.17,-E78,331.13,evehicle,46.91,983.5
ev1,45.86,E29,10056.54,-E78,324.76,evehicle,46.91,984.0
ev1,45.47,E29,10062.86,-E78,318.44,evehicle,46.91,984.5
ev1,47.3,E29,10069.43,-E78,311.87,evehicle,46.89,985.0
ev1,46.37,E29,10075.87,-E78,305.43,evehicle,46.89,985.5
ev1,46.15,E29,10082.28,-E78,299.02,evehicle,46.89,986.0
ev1,45.11,E29,10088.54,-E78,292.76,evehicle,46.91,986.5
ev1,45.32,E29,10094.84,-E78,286.46,evehicle,46.89,987.0
ev1,45.68,E32,10101.18,-E78,280.12,evehicle,46.89,987.5
ev1,46.94,E32,10107.71,-E78,273.59,evehicle,46.89,988.0
ev1,45.4,E32,10114.01,-E78,267.29,evehicle,46.89,988.5
ev1,45.5,E32,10120.33,-E78,260.97,evehicle,46.89,989.0
ev1,46.33,E32,10126.77,-E78,254.53,evehicle,46.89,989.5
ev1,46.55,E32,10133.23,-E78,248.07,evehicle,46.89,990.0
ev1,45.61,:J42_19,10139.57,-E78,241.73,evehicle,46.89,990.5
ev1,45.29,:J42_19,10145.86,-E78,235.44,evehicle,46.89,991.0
ev1,46.12,:J42_19,10152.26,-E78,229.04,evehicle,46.89,991.5
ev1,45.72,E35,10158.61,-E78,222.69,evehicle,46.89,992.0
ev1,46.48,E35,10165.07,-E78,216.23,evehicle,46.89,992.5
ev1,45.14,E35,10171.34,-E78,209.96,evehicle,46.89,993.0
ev1,45.22,E35,10177.61,-E78,203.69,evehicle,46.89,993.5
ev1,47.16,E35,10184.16,-E78,197.14,evehicle,46.86,994.0
ev1,47.12,E35,10190.71,-E78,190.59,evehicle,46.86,994.5
ev1,46.66,E38,10197.19,-E78,184.11,evehicle,46.86,995.0
ev1,47.02,E38,10203.71,-E78,177.59,evehicle,46.86,995.5
ev1,47.27,E38,10210.28,-E78,171.02,evehicle,46.86,996.0
ev1,46.87,E38,10216.79,-E78,164.51,evehicle,46.86,996.5
ev1,46.69,E38,10223.28,-E78,158.02,evehicle,46.86,997.0
ev1,47.3,E38,10229.84,-E78,151.46,evehicle,46.86,997.5
ev1,47.02,E38,10236.37,-E78,144.93,evehicle,46.86,998.0
ev1,46.8,:J48_5,10242.87,-E78,138.43,evehicle,46.86,998.5
ev1,47.41,:J48_5,10249.46,-E78,131.84,evehicle,46.86,999.0
ev1,46.26,E41,10255.88,-E78,125.42,evehicle,46.86,999.5
ev1,46.12,E41,10262.28,-E78,119.02,evehicle,46.86,1000.0
ev1,47.3,E41,10268.85,-E78,112.45,evehicle,46.86,1000.5
ev1,47.38,E41,10275.43,-E78,105.87,evehicle,46.86,1001.0
ev1,46.04,E41,10281.82,-E78,99.48,evehicle,46.86,1001.5
ev1,46.4,E41,10288.27,-E78,93.03,evehicle,46.86,1002.0
ev1,45.14,E41,10294.54,-E78,86.76,evehicle,46.86,1002.5
ev1,47.02,E42,10301.07,-E78,80.23,evehicle,46.83,1003.0
ev1,46.08,E42,10307.47,-E78,73.83,evehicle,46.86,1003.5
ev1,45.9,E42,10313.85,-E78,67.45,evehicle,46.86,1004.0
ev1,45.76,E42,10320.2,-E78,61.1,evehicle,46.86,1004.5
ev1,45.32,E42,10326.5,-E78,54.8,evehicle,46.86,1005.0
ev1,37.22,E42,10331.67,-E78,49.63,evehicle,46.89,1005.5
ev1,29.12,:J52_17,10335.72,-E78,45.58,evehicle,46.91,1006.0
ev1,27.22,:J52_17,10339.5,-E78,41.8,evehicle,46.91,1006.5
ev1,27.86,:J52_17,10343.36,-E78,37.94,evehicle,46.91,1007.0
ev1,28.44,:J52_17,10347.32,-E78,33.98,evehicle,46.91,1007.5
ev1,28.4,-E78,10351.26,-E78,30.04,evehicle,46.91,1008.0
ev1,31.57,-E78,10355.65,E34,343.43,evehicle,46.89,1008.5
ev1,35.96,-E78,10360.64,E34,338.44,evehicle,46.89,1009.0
ev1,40.46,-E78,10366.26,E34,332.82,evehicle,46.86,1009.5
ev1,37.66,-E78,10371.49,E34,327.59,evehicle,46.86,1010.0
ev1,29.56,-E78,10375.59,E34,323.49,evehicle,46.89,1010.5
ev1,21.46,-E78,10378.57,E34,320.51,evehicle,46.91,1011.0
ev1,25.09,:J56_0,10382.06,E34,317.02,evehicle,46.91,1011.5
ev1,24.19,:J56_0,10385.42,E34,313.66,evehicle,46.91,1012.0
ev1,24.19,:J56_0,10388.78,E34,310.3,evehicle,46.91,1012.5
ev1,23.94,:J56_0,10392.1,E34,306.98,evehicle,46.91,1013.0
ev1,24.41,-E46,10395.49,E34,303.59,evehicle,46.91,1013.5
ev1,27.68,-E46,10399.34,E34,299.74,evehicle,46.89,1014.0
ev1,30.06,-E46,10403.51,E34,295.57,evehicle,46.89,1014.5
ev1,33.37,-E46,10408.15,E34,290.93,evehicle,46.86,1015.0
ev1,35.71,-E46,10413.11,E34,285.97,evehicle,46.86,1015.5
ev1,38.66,-E46,10418.48,E34,280.6,evehicle,46.86,1016.0
ev1,42.91,:J55_4,10424.44,E34,274.64,evehicle,46.83,1016.5
ev1,45.43,:J55_4,10430.75,E34,268.33,evehicle,46.8,1017.0
ev1,46.98,:J55_4,10437.27,E34,261.81,evehicle,46.8,1017.5
ev1,47.12,-E45,10443.82,E34,255.26,evehicle,46.8,1018.0
ev1,47.02,-E45,10450.35,E34,248.73,evehicle,46.8,1018.5
ev1,45.65,-E45,10456.69,E34,242.39,evehicle,46.8,1019.0
ev1,40.25,-E45,10462.28,E34,236.8,evehicle,46.83,1019.5
ev1,33.52,-E45,10466.93,E34,232.15,evehicle,46.86,1020.0
ev1,25.42,-E45,10470.46,E34,228.62,evehicle,46.89,1020.5
ev1,17.75,-E45,10472.93,E34,226.15,evehicle,46.89,1021.0
ev1,22.21,:J49_4,10476.01,E34,223.07,evehicle,46.89,1021.5
ev1,24.98,:J49_4,10479.48,E34,219.6,evehicle,46.89,1022.0
ev1,27.65,:J49_4,10483.32,E34,215.76,evehicle,46.86,1022.5
ev1,32.33,:J49_4,10487.81,E34,211.27,evehicle,46.86,1023.0
ev1,34.85,-E39,10492.65,E34,206.43,evehicle,46.83,1023.5
ev1,38.34,-E39,10497.98,E34,201.1,evehicle,46.83,1024.0
ev1,41.22,-E39,10503.7,E34,195.38,evehicle,46.8,1024.5
ev1,44.5,-E39,10509.88,E34,189.2,evehicle,46.8,1025.0
ev1,45.79,-E39,10516.24,E34,182.84,evehicle,46.77,1025.5
ev1,45.18,-E39,10522.52,E34,176.56,evehicle,46.77,1026.0
ev1,46.48,:J46_1,10528.97,E34,170.11,evehicle,46.77,1026.5
ev1,45.36,:J46_1,10535.27,E34,163.81,evehicle,46.77,1027.0
ev1,45.14,:J46_1,10541.54,E34,157.54,evehicle,46.77,1027.5
ev1,46.08,-E36,10547.94,E34,151.14,evehicle,46.77,1028.0
ev1,45.58,-E36,10554.27,E34,144.81,evehicle,46.77,1028.5
ev1,45.79,-E36,10560.63,E34,138.45,evehicle,46.77,1029.0
ev1,38.52,-E36,10565.98,E34,133.1,evehicle,46.8,1029.5
ev1,32.08,-E36,10570.44,E34,128.64,evehicle,46.83,1030.0
ev1,23.98,:J43_6,10573.77,E34,125.31,evehicle,46.86,1030.5
ev1,28.33,:J43_20,10577.7,E34,121.38,evehicle,46.83,1031.0
ev1,32.04,:J43_20,10582.15,E34,116.93,evehicle,46.83,1031.5
ev1,34.67,:J43_20,10586.96,E34,112.12,evehicle,46.8,1032.0
ev1,37.12,:J43_20,10592.12,E34,106.96,evehicle,46.8,1032.5
ev1,40.82,-E119,10597.79,E34,101.29,evehicle,46.77,1033.0
ev1,45.11,-E119,10604.05,E34,95.03,evehicle,46.77,1033.5
ev1,46.04,-E119,10610.45,E34,88.63,evehicle,46.74,1034.0
ev1,46.51,-E119,10616.91,E34,82.17,evehicle,46.74,1034.5
ev1,45.86,-E119,10623.28,E34,75.8,evehicle,46.74,1035.0
ev1,40.61,-E119,10628.92,E34,70.16,evehicle,46.77,1035.5
ev1,33.23,-E119,10633.53,E34,65.55,evehicle,46.8,1036.0
ev1,26.03,-E119,10637.14,E34,61.94,evehicle,46.83,1036.5
ev1,30.71,-E119,10641.4,E34,57.68,evehicle,46.8,1037.0
ev1,25.24,:J41_7,10644.91,E34,54.17,evehicle,46.83,1037.5
ev1,24.12,:J41_7,10648.26,E34,50.82,evehicle,46.83,1038.0
ev1,24.84,:J41_7,10651.71,E34,47.37,evehicle,46.83,1038.5
ev1,24.7,:J41_7,10655.14,E34,43.94,evehicle,46.83,1039.0
ev1,24.12,:J41_7,10658.49,E34,40.59,evehicle,46.83,1039.5
ev1,24.84,E34,10661.94,E34,37.14,evehicle,46.83,1040.0
ev1,29.23,E34,10666.0,-E7,487.09,evehicle,46.8,1040.5
ev1,33.3,E34,10670.62,-E7,482.47,evehicle,46.8,1041.0
ev1,35.78,E34,10675.6,-E7,477.49,evehicle,46.77,1041.5
ev1,40.18,E34,10681.17,-E7,471.92,evehicle,46.77,1042.0
ev1,44.64,E34,10687.37,-E7,465.72,evehicle,46.74,1042.5
ev1,45.72,E34,10693.73,-E7,459.36,evehicle,46.71,1043.0
ev1,46.15,E37,10700.14,-E7,452.95,evehicle,46.71,1043.5
ev1,45.86,E37,10706.5,-E7,446.59,evehicle,46.71,1044.0
ev1,46.91,E37,10713.02,-E7,440.07,evehicle,46.71,1044.5
ev1,45.9,E37,10719.39,-E7,433.7,evehicle,46.71,1045.0
ev1,45.11,E37,10725.66,-E7,427.43,evehicle,46.71,1045.5
ev1,45.79,E37,10732.02,-E7,421.07,evehicle,46.71,1046.0
ev1,47.2,:J47_6,10738.57,-E7,414.52,evehicle,46.71,1046.5
ev1,45.61,:J47_6,10744.9,-E7,408.19,evehicle,46.71,1047.0
ev1,46.26,:J47_6,10751.33,-E7,401.76,evehicle,46.71,1047.5
ev1,45.43,E40,10757.64,-E7,395.45,evehicle,46.71,1048.0
ev1,46.91,E40,10764.15,-E7,388.94,evehicle,46.71,1048.5
ev1,45.25,E40,10770.44,-E7,382.65,evehicle,46.71,1049.0
ev1,47.3,E40,10777.01,-E7,376.08,evehicle,46.69,1049.5
ev1,46.58,E40,10783.48,-E7,369.61,evehicle,46.69,1050.0
ev1,46.98,E40,10790.0,-E7,363.09,evehicle,46.69,1050.5
ev1,45.11,:J50_4,10796.27,-E7,356.82,evehicle,46.71,1051.0
ev1,47.34,:J50_4,10802.84,-E7,350.25,evehicle,46.69,1051.5
ev1,46.84,E49,10809.35,-E7,343.74,evehicle,46.69,1052.0
ev1,47.02,E49,10815.88,-E7,337.21,evehicle,46.69,1052.5
ev1,45.4,E49,10822.19,-E7,330.9,evehicle,46.69,1053.0
ev1,45.68,E49,10828.53,-E7,324.56,evehicle,46.69,1053.5
ev1,40.0,E49,10834.09,-E7,319.0,evehicle,46.71,1054.0
ev1,33.34,E49,10838.72,-E7,314.37,evehicle,46.74,1054.5
ev1,25.24,:J59_10,10842.23,-E7,310.86,evehicle,46.77,1055.0
ev1,29.92,:J59_12,10846.38,-E7,306.71,evehicle,46.74,1055.5
ev1,34.24,:J59_12,10851.13,-E7,301.96,evehicle,46.74,1056.0
ev1,38.34,:J59_12,10856.46,-E7,296.63,evehicle,46.71,1056.5
ev1,41.76,E80,10862.26,-E7,290.83,evehicle,46.71,1057.0
ev1,44.86,E80,10868.49,-E7,284.6,evehicle,46.69,1057.5
ev1,46.4,E80,10874.94,-E7,278.15,evehicle,46.69,1058.0
ev1,46.66,E80,10881.42,-E7,271.67,evehicle,46.66,1058.5
ev1,46.84,E80,10887.92,-E7,265.17,evehicle,46.66,1059.0
ev1,44.6,E80,10894.11,-E7,258.98,evehicle,46.69,1059.5
ev1,36.5,E80,10899.18,-E7,253.91,evehicle,46.71,1060.0
ev1,28.4,E80,10903.13,-E7,249.96,evehicle,46.74,1060.5
ev1,20.3,E80,10905.95,-E7,247.14,evehicle,46.77,1061.0
ev1,22.64,:J56_14,10909.1,-E7,243.99,evehicle,46.74,1061.5
ev1,26.03,:J56_14,10912.71,-E7,240.38,evehicle,46.74,1062.0
ev1,28.62,:J56_14,10916.68,-E7,236.41,evehicle,46.74,1062.5
ev1,33.08,:J56_14,10921.28,-E7,231.81,evehicle,46.71,1063.0
ev1,35.89,:J56_14,10926.26,-E7,226.83,evehicle,46.71,1063.5
ev1,38.74,E78,10931.64,-E7,221.45,evehicle,46.69,1064.0
ev1,43.02,E78,10937.62,-E7,215.47,evehicle,46.66,1064.5
ev1,45.07,E78,10943.88,-E7,209.21,evehicle,46.66,1065.0
ev1,37.12,E78,10949.03,-E7,204.06,evehicle,46.69,1065.5
ev1,29.02,E78,10953.06,-E7,200.03,evehicle,46.71,1066.0
ev1,21.53,E78,10956.05,-E7,197.04,evehicle,46.74,1066.5
ev1,24.88,:J52_9,10959.51,-E7,193.58,evehicle,46.74,1067.0
ev1,27.86,:J52_9,10963.37,-E7,189.72,evehicle,46.71,1067.5
ev1,26.86,:J52_9,10967.1,-E7,185.99,evehicle,46.71,1068.0
ev1,28.98,:J52_9,10971.13,-E7,181.96,evehicle,46.71,1068.5
ev1,28.73,:J52_9,10975.11,-E7,177.98,evehicle,46.71,1069.0
ev1,28.76,E43,10979.11,-E7,173.98,evehicle,46.71,1069.5
ev1,32.29,E43,10983.6,-E7,169.49,evehicle,46.69,1070.0
ev1,35.82,E43,10988.57,-E7,164.52,evehicle,46.69,1070.5
ev1,39.82,E43,10994.1,-E7,158.99,evehicle,46.66,1071.0
ev1,44.03,E43,11000.22,-E7,152.87,evehicle,46.63,1071.5
ev1,46.84,E43,11006.72,-E7,146.37,evehicle,46.63,1072.0
ev1,47.09,E43,11013.27,-E7,139.82,evehicle,46.63,1072.5
ev1,46.12,E44,11019.67,-E7,133.42,evehicle,46.63,1073.0
ev1,45.9,E44,11026.05,-E7,127.04,evehicle,46.63,1073.5
ev1,45.4,E44,11032.35,-E7,120.74,evehicle,46.63,1074.0
ev1,45.11,E44,11038.62,-E7,114.47,evehicle,46.63,1074.5
ev1,46.94,E44,11045.14,-E7,107.95,evehicle,46.63,1075.0
ev1,46.8,E44,11051.64,-E7,101.45,evehicle,46.63,1075.5
ev1,47.16,:J54_5,11058.18,-E7,94.91,evehicle,46.6,1076.0
ev1,46.04,:J54_5,11064.58,-E7,88.51,evehicle,46.63,1076.5
ev1,45.25,E53,11070.86,-E7,82.23,evehicle,46.63,1077.0
ev1,47.41,E53,11077.45,-E7,75.64,evehicle,46.6,1077.5
ev1,46.73,E53,11083.94,-E7,69.15,evehicle,46.6,1078.0
ev1,46.48,E53,11090.39,-E7,62.7,evehicle,46.6,1078.5
ev1,45.79,E53,11096.75,-E7,56.34,evehicle,46.6,1079.0
ev1,47.02,E53,11103.28,-E7,49.81,evehicle,46.6,1079.5
ev1,47.34,:J17_5,11109.85,-E7,43.24,evehicle,46.6,1080.0
ev1,45.25,:J17_5,11116.14,-E7,36.95,evehicle,46.6,1080.5
ev1,47.16,-E7,11122.69,-E7,30.4,evehicle,46.6,1081.0
ev1,46.3,-E7,11129.12,-E132,542.79,evehicle,46.6,1081.5
ev1,45.4,-E7,11135.43,-E132,536.48,evehicle,46.6,1082.0
ev1,39.89,-E7,11140.97,-E132,530.94,evehicle,46.63,1082.5
ev1,31.93,-E7,11145.4,-E132,526.51,evehicle,46.66,1083.0
ev1,25.2,-E7,11148.9,-E132,523.01,evehicle,46.69,1083.5
ev1,29.88,-E7,11153.05,-E132,518.86,evehicle,46.66,1084.0
ev1,21.78,:J9_11,11156.07,-E132,515.84,evehicle,46.69,1084.5
ev1,20.84,:J9_11,11158.97,-E132,512.94,evehicle,46.69,1085.0
ev1,22.1,:J9_11,11162.04,-E132,509.87,evehicle,46.69,1085.5
ev1,22.1,E21,11165.1,-E132,506.81,evehicle,46.69,1086.0
ev1,26.32,E21,11168.76,-E132,503.15,evehicle,46.66,1086.5
ev1,29.41,E21,11172.84,-E132,499.07,evehicle,46.66,1087.0
ev1,31.82,E21,11177.26,-E132,494.65,evehicle,46.66,1087.5
ev1,34.96,E21,11182.12,-E132,489.79,evehicle,46.63,1088.0
ev1,38.3,E21,11187.44,-E132,484.47,evehicle,46.63,1088.5
ev1,36.58,E21,11192.51,-E132,479.4,evehicle,46.63,1089.0
ev1,28.48,E21,11196.47,-E132,475.44,evehicle,46.66,1089.5
ev1,22.03,:J32_0,11199.53,-E132,472.38,evehicle,46.66,1090.0
ev1,21.82,:J32_0,11202.56,-E132,469.35,evehicle,46.66,1090.5
ev1,20.52,:J32_0,11205.41,-E132,466.5,evehicle,46.69,1091.0
ev1,20.48,E23,11208.25,-E132,463.66,evehicle,46.66,1091.5
ev1,24.41,E23,11211.64,-E132,460.27,evehicle,46.66,1092.0
ev1,28.84,E23,11215.65,-E132,456.26,evehicle,46.66,1092.5
ev1,32.4,E23,11220.15,-E132,451.76,evehicle,46.63,1093.0
ev1,35.17,E23,11225.03,-E132,446.88,evehicle,46.63,1093.5
ev1,35.96,E23,11230.03,-E132,441.88,evehicle,46.6,1094.0
ev1,27.86,E23,11233.9,-E132,438.01,evehicle,46.63,1094.5
ev1,19.76,E23,11236.64,-E132,435.27,evehicle,46.66,1095.0
ev1,22.54,:J34_4,11239.77,-E132,432.14,evehicle,46.66,1095.5
ev1,25.74,:J34_4,11243.35,-E132,428.56,evehicle,46.66,1096.0
ev1,30.02,:J34_4,11247.52,-E132,424.39,evehicle,46.63,1096.5
ev1,33.34,:J34_4,11252.15,-E132,419.76,evehicle,46.63,1097.0
ev1,37.73,E54,11257.39,-E132,414.52,evehicle,46.6,1097.5
ev1,42.16,E54,11263.25,-E132,408.66,evehicle,46.57,1098.0
ev1,46.37,E54,11269.69,-E132,402.22,evehicle,46.54,1098.5
ev1,43.42,E54,11275.72,-E132,396.19,evehicle,46.57,1099.0
ev1,35.32,E54,11280.63,-E132,391.28,evehicle,46.6,1099.5
ev1,27.22,E54,11284.41,-E132,387.5,evehicle,46.63,1100.0
ev1,19.12,E54,11287.06,-E132,384.85,evehicle,46.66,1100.5
ev1,23.33,:J58_4,11290.3,-E132,381.61,evehicle,46.63,1101.0
ev1,27.04,:J58_4,11294.06,-E132,377.85,evehicle,46.63,1101.5
ev1,31.39,:J58_4,11298.42,-E132,373.49,evehicle,46.6,1102.0
ev1,34.56,:J58_4,11303.22,-E132,368.69,evehicle,46.6,1102.5
ev1,38.52,-E48,11308.57,-E132,363.34,evehicle,46.57,1103.0
ev1,42.62,-E48,11314.49,-E132,357.42,evehicle,46.57,1103.5
ev1,47.3,-E48,11321.06,-E132,350.85,evehicle,46.54,1104.0
ev1,47.12,-E48,11327.61,-E132,344.3,evehicle,46.54,1104.5
ev1,46.01,-E48,11334.0,-E132,337.91,evehicle,46.54,1105.0
ev1,45.54,:J57_1,11340.32,-E132,331.59,evehicle,46.54,1105.5
ev1,46.44,:J57_1,11346.77,-E132,325.14,evehicle,46.54,1106.0
ev1,46.62,:J57_1,11353.24,-E132,318.67,evehicle,46.51,1106.5
ev1,45.94,-E47,11359.62,-E132,312.29,evehicle,46.54,1107.0
ev1,45.79,-E47,11365.98,-E132,305.93,evehicle,46.51,1107.5
ev1,46.98,-E47,11372.51,-E132,299.4,evehicle,46.51,1108.0
ev1,47.23,-E47,11379.07,-E132,292.84,evehicle,46.51,1108.5
ev1,47.09,:J56_5,11385.6,-E132,286.31,evehicle,46.51,1109.0
ev1,46.8,:J56_5,11392.1,-E132,279.81,evehicle,46.51,1109.5
ev1,46.33,:J56_5,11398.54,-E132,273.37,evehicle,46.51,1110.0
ev1,46.66,:J56_5,11405.02,-E132,266.89,evehicle,46.51,1110.5
ev1,47.12,-E46,11411.56,-E132,260.35,evehicle,46.51,1111.0
ev1,46.87,-E46,11418.07,-E132,253.84,evehicle,46.51,1111.5
